movie_id,性别,星座,出生日期,出生地,职业,imdb编号,image,更多外文名,更多中文名,家庭成员,生卒日期,去世日期
1183788,女,射手座,1993年12月08日,"美国,科罗拉多,丹佛",演员 / 配音,nm1455681,https://img1.doubanio.com/view/celebrity/raw/public/p44509.jpg,Annasophia Robb,安娜蘇菲亞(港),,,
1010715,男,巨蟹座,1964年07月22日,英国,演员 / 配音,nm0324134,https://img1.doubanio.com/view/celebrity/raw/public/p20430.jpg,,,,,
1153915,女,巨蟹座,1954年07月18日,"德国,柏林",演员,nm0873292,https://img9.doubanio.com/view/celebrity/raw/public/p1501084511.16.jpg,Franziska Trögner,,,,
1191556,女,双鱼座,1993年03月17日,"瑞典,斯德哥尔摩",演员,nm1601297,https://img1.doubanio.com/view/celebrity/raw/public/p1378823842.77.jpg,,,,,
1171718,男,双子座,1993年06月07日,"美国,华盛顿,斯波坎",演员 / 配音,nm1627748,https://img9.doubanio.com/view/celebrity/raw/public/p1501084740.44.jpg,Jordan Paul Fry (本名),,,,
1019059,男,双子座,1953年05月29日,"美国,加利福尼亚州,洛杉矶",音乐 / 演员 / 配音 / 其它,nm0000384,https://img2.doubanio.com/view/celebrity/raw/public/p801.jpg,Daniel Robert Elfman (本名),,,,
1315511,女,处女座,1976年09月21日,"英国,伦敦,巴尼特",演员,nm0174909,https://img9.doubanio.com/view/celebrity/raw/public/p1354275046.86.jpg,,,,,
1315119,男,天秤座,1960年10月03日,"英国,肯特郡,查塔姆",演员 / 配音 / 编剧,nm0253126,https://img9.doubanio.com/view/celebrity/raw/public/p28885.jpg,,,,,
1331548,男,,,,演员,nm0353796,https://img2.doubanio.com/view/celebrity/raw/public/p1436980033.43.jpg,,,,,
1022850,男,狮子座,,"西印度群岛,特立尼达和多巴哥",演员 / 配音 / 服装,nm0390305,https://img9.doubanio.com/view/celebrity/raw/public/p1512631832.54.jpg,,,,1930年08月01日 至 2014年10月05日,
1158433,女,射手座,,"英国,林肯郡,斯肯索普",演员 / 配音,nm0809131,https://img9.doubanio.com/view/celebrity/raw/public/p1568104770.64.jpg,Betty Smith (本名),,,1921年12月11日 至 2016年12月24日,
1277669,女,,1950年,"英国,西米德兰,伯明翰",演员 / 配音,nm0046183,https://img2.doubanio.com/view/celebrity/raw/public/p1519120877.1.jpg,,,,,
1350567,男,,1961年,"美国,俄亥俄州,哥伦布",演员,nm0101668,https://img1.doubanio.com/view/celebrity/raw/public/p1487063449.17.jpg,,,,,
1394079,女,天秤座,,"英国,伦敦",演员,nm1169742,https://img2.doubanio.com/view/celebrity/raw/public/psl8ovL0UtkIcel_avatar_uploaded1527216918.83.jpg,,艾玲·伊丝儿,"Gerard McLarnon(夫), Fergus McLarnon(子)",1922年10月08日 至 2015年02月15日,
1104259,男,狮子座,1942年07月25日,西印度群岛,演员,nm0416805,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,,,,,
1054154,女,处女座,1971年09月18日,"美国,马里兰州,巴尔的摩",演员 / 制片人 / 配音 / 编剧 / 导演,nm0000586,https://img9.doubanio.com/view/celebrity/raw/public/p1430903072.94.jpg,Jada Koren Pinkett (本名),贾达·科伦·萍克特-史密斯 / 鱼姐,Will Smith(夫) / Jaden Smith(子) / Willow Smith(女),,
1025156,女,天秤座,1964年09月30日,"意大利,翁布里亚,佩鲁贾",演员 / 配音,nm0000899,https://img9.doubanio.com/view/celebrity/raw/public/p2236.jpg,Monica Anna Maria Bellucci (本名),莫妮卡·贝鲁齐 / 蒙妮卡·贝露琪(港),Vincent Cassel(前夫) / Tim Burton(男友),,
1281902,女,摩羯座,1970年01月19日,"澳大利亚,塔斯马尼亚,霍巴特",演员 / 配音 / 制片人,nm0204583,https://img2.doubanio.com/view/celebrity/raw/public/p1516798941.21.jpg,,艾斯·戴维斯,Justin Kurzel(夫),,
1327757,男,,,,演员,nm0541120,https://img9.doubanio.com/view/celebrity/raw/public/p1365314597.05.jpg,,罗伯特·马萌 / 罗伯特·曼蒙尼,,,
1134526,女,天秤座,1942年09月25日,"澳大利亚,维多利亚,墨尔本",演员 / 导演,nm0627505,https://img2.doubanio.com/view/celebrity/raw/public/p1592014615.3.jpg,Robyn Anne Nevin (本名),,,,
1319267,女,摩羯座,1977年01月06日,"爱尔兰,都柏林",演员,nm0642444,https://img1.doubanio.com/view/celebrity/raw/public/p54658.jpg,,,Luke Mulvihill(夫),,
1094629,女,处女座,1974年09月04日,"美国,华盛顿哥伦比亚特区",演员 / 配音,nm0310850,https://img9.doubanio.com/view/celebrity/raw/public/p10075.jpg,Nona Marvisa Gaye (本名) / Pie (昵称),,,,
1394743,男,,,新西兰,演员,nm0498731,https://img1.doubanio.com/view/celebrity/raw/public/p1536813210.39.jpg,,,,,
1125121,男,天蝎座,1964年11月16日,"美国,伊利诺伊州,芝加哥",演员 / 配音 / 导演 / 制片人,nm0502015,https://img9.doubanio.com/view/celebrity/raw/public/p1570307599.4.jpg,Harry Joseph Lennix III (本名),哈里·约瑟夫·伦尼克斯三世(全名),Djena Nichole Graves(妻) / Lillian C. & Harry Lennix Jr.(父母),,
1130099,男,狮子座,1963年08月07日,"美国,纽约,布鲁克林",演员 / 配音 / 制片人,nm0674782,https://img1.doubanio.com/view/personage/raw/public/0024b11ff58c6bbd30193ceef0397e80.jpg,Harold Williams (本名),哈罗德·威廉姆斯(原名),无 / Brittany Robinson(妻) / Aurora Robinson Perrineau(女) / Holiday Grace Perrineau(女) / Wynter Aria Perrineau(女) / Harold Williams(父) / Sylvia Perrineau(母),,
1142715,男,天蝎座,1964年10月25日,"美国,纽约,布朗克斯",配音 / 演员,nm0724656,https://img9.doubanio.com/view/celebrity/raw/public/p11205.jpg,,,,,
1295760,男,,,,演员 / 编剧,nm0730993,https://img9.doubanio.com/view/celebrity/raw/public/p1371281309.76.jpg,,,,,
1048135,女,金牛座,1969年04月25日,"美国,纽约",演员 / 配音,nm0868659,https://img9.doubanio.com/view/celebrity/raw/public/p6184.jpg,,,Laurence Fishburne(夫),,
1122497,男,处女座,1975年09月11日,"澳大利亚,悉尼",演员,nm0543304,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,Joseph A. Manning (本名),,,,
1113912,男,白羊座,1971年04月01日,"澳大利亚,维多利亚,墨尔本",演员 / 编剧,nm0401522,https://img2.doubanio.com/view/celebrity/raw/public/p1501001231.2.jpg,Lachlan Stewart Hulme (本名),,,,
1167226,男,双子座,1953年06月02日,"美国,俄克拉荷马州,塔尔萨",演员 / 编剧,nm0922002,https://img1.doubanio.com/view/celebrity/raw/public/p1558956166.98.jpg,Cornel Ronald West (本名),,,,
1025263,男,狮子座,1958年08月03日,"法国,塞纳河畔塞纳河",演员 / 配音,nm0933727,https://img9.doubanio.com/view/celebrity/raw/public/p33085.jpg,蘭伯特·威爾森 / 藍柏·威爾森（台）,兰伯特·威尔逊,,,
1166222,男,金牛座,1965年05月12日,"澳大利亚,新南威尔士,悉尼",演员,nm0938931,https://img2.doubanio.com/view/celebrity/raw/public/p1494579683.62.jpg,Anthony Wong,,,,
1163810,男,天蝎座,1961年11月13日,"澳大利亚,悉尼",演员,nm0907650,https://img1.doubanio.com/view/celebrity/raw/public/p1558958491.98.jpg,,,,,
1466697,女,,,,演员,nm1470267,https://img1.doubanio.com/view/personage/raw/public/ec53d7275c3c3dd82b02c7aff5164650.jpg,,,,,
1032384,男,双鱼座,1966年03月04日,"意大利,罗马",演员,nm0060561,https://img1.doubanio.com/view/celebrity/raw/public/p28480.jpg,Steve Baston / Stephen Bastoni / Steven Bastoni,,,,
1373004,女,,,,演员,nm0031655,https://img9.doubanio.com/view/celebrity/raw/public/p1493706274.06.jpg,,,,,
1014598,女,摩羯座,1966年12月28日,"美国,康涅狄格州",演员,nm0126330,https://img2.doubanio.com/view/celebrity/raw/public/p28501.jpg,Josephine Mary Byrnes (本名),,,,
1045297,男,金牛座,1962年05月07日,"澳大利亚,西澳大利亚,弗里曼特尔",演员 / 配音,nm0291401,https://img2.doubanio.com/view/celebrity/raw/public/p1558958229.52.jpg,,,,,
1191737,男,摩羯座,1969年01月16日,"美国,佛罗里达州,彭萨科拉",演员,nm1035578,https://img9.doubanio.com/view/celebrity/raw/public/p1551245852.54.jpg,Jr. (昵称),,,,
1288524,男,,,,演员,nm0452979,https://img1.doubanio.com/view/celebrity/raw/public/p1558958180.08.jpg,,,,,
1322998,男,,,,演员,nm0566157,https://img1.doubanio.com/view/celebrity/raw/public/p1407487273.98.jpg,,,,,
1037427,男,射手座,1972年11月29日,"澳大利亚,维多利亚,墨尔本",演员 / 制片人 / 配音 / 导演 / 剪辑,nm0633389,https://img2.doubanio.com/view/celebrity/raw/public/p1360934022.02.jpg,,,,,
1336257,男,,,,演员,nm1263928,https://img9.doubanio.com/view/celebrity/raw/public/p1390367374.35.jpg,,,,,
1199214,男,金牛座,1970年05月14日,"英国,英格兰,大教堂",演员,nm1207494,https://img9.doubanio.com/view/celebrity/raw/public/p34506.jpg,,,Neil Rayment（兄弟）,,
1176201,男,金牛座,1970年05月14日,"英国,英格兰,大教堂",演员,nm1207495,https://img9.doubanio.com/view/celebrity/raw/public/p34504.jpg,,,Adrian Rayment（兄弟）,,
1297085,男,,,,演员,nm0779447,https://img1.doubanio.com/view/celebrity/raw/public/p1558956710.98.jpg,,,,,
1197932,男,双鱼座,2000年02月19日,"美国,加利福尼亚州",演员,nm1369388,https://img2.doubanio.com/view/celebrity/raw/public/p1558956229.11.jpg,Nic (昵称),,,,
1197517,男,双子座,1971年05月26日,,演员,nm1143626,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,Steve Valla / Stephen Vella / Steve Vells,,,,
1039452,男,射手座,1983年12月14日,"加拿大,纽芬兰",演员 / 导演,nm0182969,https://img2.doubanio.com/view/celebrity/raw/public/p1573141937.43.jpg,,,,,
1435052,女,巨蟹座,1978年06月26日,澳大利亚,演员,nm0961436,https://img9.doubanio.com/view/celebrity/raw/public/phOQ4nt79Q8Ucel_avatar_uploaded1585497703.05.jpg,,,,,
1419977,男,,,,演员 / 动作特技,nm0606953,https://img1.doubanio.com/view/celebrity/raw/public/pR0AasLDcBPIcel_avatar_uploaded1563029607.68.jpg,,,,,
1470457,男,,,,配音,,https://img1.doubanio.com/view/personage/raw/public/265783492d7f4e72d609273076cdfb5b.jpg,,,,,
1331323,女,白羊座,1965年03月31日,菲律宾,演员,nm0273650,https://img2.doubanio.com/view/celebrity/raw/public/pL1xPnyBS0Acel_avatar_uploaded1373718779.1.jpg,,,,,
1277070,女,,,,演员,nm0022081,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,,阿丽莎,,,
1292709,女,,,,演员,nm0613081,https://img9.doubanio.com/view/celebrity/raw/public/p1617724909.56.jpg,,,,,
1009238,男,巨蟹座,1942年07月13日,"美国,伊利诺伊州,芝加哥",演员 / 配音 / 制片人 / 编剧,nm0000148,https://img9.doubanio.com/view/celebrity/raw/public/p1452760482.06.jpg,Harry (昵称),夏里逊·福(港) / 哈里逊·福特(台),玛丽·马奎德(前妻) / 梅丽莎·孟天宋(前妻) / 卡莉斯塔·弗洛克哈特(妻) / 本·福特(儿) / 威拉德·福特(儿) / 马尔科姆·福特(儿) / 格鲁吉亚·福特(女儿),,
1018643,女,双子座,1983年06月01日,"荷兰,努尔德-布拉班特,Maarheeze",演员,nm1679778,https://img1.doubanio.com/view/celebrity/raw/public/p1464533510.69.jpg,Sylvia Hoecks / Sylvia Hoek,,,,
1002676,女,白羊座,1966年04月08日,"美国,得克萨斯州,达拉斯",演员 / 导演 / 制片人 / 配音,nm0000705,https://img1.doubanio.com/view/personage/raw/public/0e02b6f8b0864c72f62372d8d51d20ea.jpg,Robin Virginia Gayle Wright (本名),罗宾·怀特·潘 / 萝苹莱特潘 / 罗宾·莱特·潘,Clement Giraudet(前夫) / Ben Foster(前男友) / Sean Penn(前夫) / Jason Patric(前男友) / Dane Witherspoon(前夫) / Charlie Sheen(前男友),,
1013764,男,摩羯座,1971年12月26日,"美国,路易斯安那,博西尔",演员 / 制片人 / 导演 / 编剧 / 配音,nm0001467,https://img9.doubanio.com/view/personage/raw/public/14bfec0e11ba170eb453dc3a1f5c0cf6.jpg,Jared Joseph Leto(本名) / J(昵称) / Bartholomew Cubbins,杰瑞德·约瑟夫·莱托(本名) / 贾德·莱托 / 谢拉·力图(港) / 贾里德·雷托(台),夏农·莱托(哥) / Constance Leto(母) / 卡梅隆·迪亚兹(前女友) / 斯嘉丽·约翰逊(前女友),,
1057556,男,双子座,1957年05月23日,"美国,宾夕法尼亚州,布鲁姆尔",演员 / 制片人,nm0036553,https://img9.doubanio.com/view/celebrity/raw/public/p1507524542.55.jpg,Mark Hopson Arnold,,,,
1169669,男,狮子座,1977年08月03日,冰岛,演员,nm1319365,https://img1.doubanio.com/view/celebrity/raw/public/p27280.jpg,,,,,
1209913,女,天蝎座,1933年11月08日,"匈牙利,德布勒森",演员,nm1315976,https://img1.doubanio.com/view/celebrity/raw/public/p1507520349.09.jpg,Széchy Vilma,,,,
1308716,女,金牛座,1989年05月02日,荷兰,演员,nm1760156,https://img1.doubanio.com/view/celebrity/raw/public/p1420521952.29.jpg,,,,,
1036728,女,射手座,1960年11月30日,"以色列,拿撒勒",演员 / 导演 / 配音 / 编剧 / 制片人,nm0007814,https://img1.doubanio.com/view/celebrity/raw/public/p14230.jpg,Hiam Abbas / Hiyam Abbass / Iliam Abbass / Hiam Soualem,西亚姆·阿巴斯,,,
1174014,女,双子座,1983年05月28日,"芬兰,埃斯波",演员 / 编剧,nm1279980,https://img2.doubanio.com/view/celebrity/raw/public/p1379832166.53.jpg,Krista Erika Kosonen,克里斯塔·科索宁,,,
1259578,女,狮子座,1989年08月21日,"英国,伦敦",演员 / 配音,nm2917590,https://img9.doubanio.com/view/celebrity/raw/public/p1520143190.5.jpg,,,,,
1027295,男,天秤座,1969年10月17日,"美国,伊利诺伊州,芝加哥",演员 / 制片人,nm0365445,https://img1.doubanio.com/view/celebrity/raw/public/p25267.jpg,Sherwin David Harris (本名),,,,
1027381,男,天秤座,1965年10月11日,"英国,伦敦",演员 / 编剧 / 配音,nm0416694,https://img2.doubanio.com/view/personage/raw/public/4572352c8050d0a2eeced48216836a22.jpg,,,Giselle Glasman（妻） 罗密·詹姆斯， 席琳·詹姆斯， 乔治娅·詹姆斯（仨女儿）,,
1337333,女,,1985年,"瑞士,洛迦诺",演员,nm3231562,https://img2.doubanio.com/view/celebrity/raw/public/p1389344193.13.jpg,,,,,
1335066,男,,1985年,索马里,演员 / 配音,nm5831542,https://img1.doubanio.com/view/celebrity/raw/public/p1384941323.0.jpg,,巴克哈德·阿卜迪(台),,,
1171936,男,摩羯座,1962年01月11日,"英国,牛津",演员 / 配音 / 编剧,nm1793147,https://img9.doubanio.com/view/celebrity/raw/public/p1507520676.45.jpg,David Hodgson (本名),,,,
1041118,女,天蝎座,1959年11月20日,"美国,肯塔基州,路易斯维尔",演员 / 导演 / 服装 / 副导演,nm0000707,https://img1.doubanio.com/view/celebrity/raw/public/p36109.jpg,Mary Sean Young (本名),西恩·杨,Robert Lujan(夫),,
1452445,女,,,,演员,nm6088302,https://img2.doubanio.com/view/celebrity/raw/public/p1614597328.91.jpg,,,,,
1273873,男,天秤座,1964年10月15日,"美国,佛罗里达州,迈阿密",演员 / 导演 / 编剧,nm3046500,https://img9.doubanio.com/view/celebrity/raw/public/p1503947795.75.jpg,,,,,
1275084,男,,,,演员 / 导演 / 编剧,nm0619870,https://img1.doubanio.com/view/celebrity/raw/public/p1372182839.67.jpg,,,,,
1331041,男,,,伊朗,演员,nm0268488,https://img9.doubanio.com/view/celebrity/raw/public/pZqvenMj2VOEcel_avatar_uploaded1373251165.44.jpg,Mir Farrokh Hashemian,,,,
1328828,女,,,,演员,nm0781245,https://img2.doubanio.com/view/celebrity/raw/public/pLznNy3APypQcel_avatar_uploaded1368272766.01.jpg,,,,,
1344049,女,,,,演员,nm0415412,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,,,,,
1344048,女,,,,演员,nm0764710,https://img9.doubanio.com/view/celebrity/raw/public/p1589062460.24.jpg,,,,,
1344047,男,,,,演员,nm0596335,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,,,,,
1120483,男,双鱼座,1964年02月26日,美国,演员 / 配音,nm0539332,https://img1.doubanio.com/view/celebrity/raw/public/p1452424982.69.jpg,Chris Maleki,,,,
1045145,女,金牛座,1988年05月01日,"印度,卡纳塔克邦,班加罗尔",演员 / 编剧,nm3087728,https://img9.doubanio.com/view/celebrity/raw/public/p1431791068.5.jpg,Anushka Sharma Kohli,,Ajay Kumar Sharma (父亲) / Ashima Sharma (母亲) / Virat Kohli(夫),,
1025276,男,狮子座,1959年07月29日,印度,演员 / 编剧 / 制片人 / 配音,nm0004569,https://img2.doubanio.com/view/celebrity/raw/public/p1377766520.83.jpg,Sanjay Balraj Dutt (本名) / Sanju Baba (昵称),,Sunil Dutt (父亲),,
1345954,女,,,,演员 / 配音,nm1030306,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,,,,,
1345960,女,,,,演员,nm4427212,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,,,,,
1345961,男,,,,演员,nm3358585,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,,,,,
1345962,男,双鱼座,,"印度,马哈拉施特拉邦,那格浦尔",演员,nm2306491,https://img2.doubanio.com/view/celebrity/raw/public/p1589785215.82.jpg,,,,1978年02月22日 至 2020年05月10日,
1345963,男,,,,演员,nm1082338,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,,,,,
1199446,男,天秤座,1982年09月28日,"印度,孟买",演员 / 导演 / 副导演 / 编剧,nm1633541,https://img2.doubanio.com/view/celebrity/raw/public/p1371463124.73.jpg,Ranbhir Kapoor,兰碧·卡普尔,Rishi Kapoor(父)Neetu Singh(母),,
1174312,男,双鱼座,1979年03月18日,"美国,加利福尼亚州,洛杉矶",演员 / 配音,nm1747013,https://img9.doubanio.com/view/celebrity/raw/public/p1380782810.86.jpg,Adam Noah Levine (本名) / Sharky (昵称),骚当(昵称) / 亚当·李维,Behati Prinsloo(妻子),,
1036449,男,射手座,1973年12月11日,"美国,纽约,布鲁克林",演员 / 制片人 / 配音 / 编剧,nm0080049,https://img9.doubanio.com/img/musician/large/14736.jpg,Pretty Flaco (昵称) / Flaco Bey (昵称) / The Mighty Mos Def (昵称) / Bezé (昵称) / Dante Terrell Smith (本名),Yasiin Bey（本名）,,,
1384643,女,,,,演员,nm5142590,https://img9.doubanio.com/view/celebrity/raw/public/p1511499556.36.jpg,,,,,
1384609,女,,,中国香港,演员,nm3836667,https://img1.doubanio.com/view/celebrity/raw/public/p1511488188.57.jpg,Shannon Maree Walsh,香农·马里·沃尔什,,,
1384610,男,,1979年,美国,演员,nm2564628,https://img2.doubanio.com/view/celebrity/raw/public/p1511488528.42.jpg,,,,,
1384608,男,,,,演员,nm0039770,https://img1.doubanio.com/view/celebrity/raw/public/p1511488066.09.jpg,,,,,
1101684,女,射手座,1973年12月19日,"美国,密西西比,克拉克斯",演员,nm0308444,https://img1.doubanio.com/view/celebrity/raw/public/p1511485855.7.jpg,M.C. (昵称),,,,
1384607,女,,,,演员,nm5153863,https://img1.doubanio.com/view/celebrity/raw/public/p1511487366.78.jpg,,,,,
1078248,男,双子座,1974年05月30日,"美国,佐治亚州,亚特兰大",演员 / 配音,nm0123741,https://img9.doubanio.com/view/celebrity/raw/public/p26396.jpg,Thomas DeCarlo Callaway (本名) / Thomas Burton (昵称) / Cee-Lo Green (昵称),,,,
