person_id,name,name_cn,name_en,性别,星座,出生日期,出生地,职业,imdb编号,image,更多外文名,更多中文名,家庭成员,生卒日期,去世日期
1453196,贾幼然 Youran Jia,贾幼然,Youran Jia,男,,,,演员,nm11525451,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,,,,,
1453195,王义和 Yihe Wang,王义和,Yihe Wang,,,,,演员,nm11525452,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,,,,,
1453194,杜世儒 Shiru Du,杜世儒,Shiru Du,,,,,演员,nm11525450,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,,,,,
1453193,周海超 Haichao Zhou,周海超,Haichao Zhou,,,,,演员,nm11525448,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,,,,,
1453192,白云生 Yunshen Bai,白云生,Yunshen Bai,男,,,,演员,nm11525447,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,,,,,
1453189,徐海东 Haidong Xu,徐海东,Haidong Xu,男,,,,演员,nm11525449,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,,,,,
1453190,长野客弘 Katsuhiro Nagano,长野客弘,Katsuhiro Nagano,,,,,演员,nm1224524,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,,,,,
1453191,鱼见亮介 Ryosuke Uomi,鱼见亮介,Ryosuke Uomi,,,,,演员,nm11525446,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,,,,,
1010671,埃琳诺·帕克 Eleanor Parker,埃琳诺·帕克,Eleanor Parker,女,巨蟹座,,"美国,俄亥俄州,锡达维尔",演员,nm0662223,https://img1.doubanio.com/view/celebrity/raw/public/p1425536477.59.jpg,Eleanor Jean Parker (本名),伊莲娜·派克,Raymond Hirsch（前夫） / Fred Losee（前夫） / Bert E. Friedlob（前夫） / Paul Clemens（前夫）,1922年06月26日 至 2013年12月09日,
1032252,理查德·海顿 Richard Haydn,理查德·海顿,Richard Haydn,男,双鱼座,,"英国,伦敦,坎伯韦尔",演员 / 配音 / 导演,nm0370821,https://img2.doubanio.com/view/celebrity/raw/public/p1371906782.63.jpg,George Richard Haydon (本名),,,1905年03月10日 至 1985年04月25日,
1164001,佩吉·伍德 Peggy Wood,佩吉·伍德,Peggy Wood,女,水瓶座,,"美国,纽约,布鲁克林",演员,nm0939931,https://img2.doubanio.com/view/celebrity/raw/public/p1459989135.03.jpg,Mary Margaret Wood（本名）,,,1892年02月09日 至 1978年03月18日,
1076902,查尔敏·卡尔 Charmian Carr,查尔敏·卡尔,Charmian Carr,女,摩羯座,,"美国,伊利诺伊州,芝加哥",演员,nm0139642,https://img1.doubanio.com/view/celebrity/raw/public/p40590.jpg,Charmian Farnon (本名) / Charmy (昵称),,,1942年12月27日 至 2016年09月17日,
1117641,希瑟·孟席斯-尤里克 Heather Menzies-Urich,希瑟·孟席斯-尤里克,Heather Menzies-Urich,女,射手座,,"加拿大,安大略省,多伦多",演员,nm0579991,https://img9.doubanio.com/view/celebrity/raw/public/p1514877696.46.jpg,,,,1949年12月03日 至 2017年12月24日,
1093594,尼古拉斯·哈蒙德 Nicholas Hammond,尼古拉斯·哈蒙德,Nicholas Hammond,男,金牛座,1950年05月15日,"美国,华盛顿哥伦比亚特区",演员 / 编剧 / 配音,nm0358749,https://img2.doubanio.com/view/celebrity/raw/public/p1371906844.53.jpg,Nicky (昵称),,,,
1070171,杜安·蔡斯 Duane Chase,杜安·蔡斯,Duane Chase,男,射手座,1950年12月12日,"美国,加利福尼亚州,洛杉矶",演员,nm0153750,https://img9.doubanio.com/view/celebrity/raw/public/p1511762607.95.jpg,Duane Dudley Chase (本名),,,,
1071044,安吉拉·卡特怀特 Angela Cartwright,安吉拉·卡特怀特,Angela Cartwright,女,处女座,1952年09月09日,"英国,英格兰,柴郡,奥尔特灵厄姆",演员 / 配音,nm0142145,https://img9.doubanio.com/view/celebrity/raw/public/p48644.jpg,Angela Margaret Cartwright (本名),,,,
1050058,黛比·特纳 Debbie Turner,黛比·特纳,Debbie Turner,女,处女座,1956年09月05日,"美国,加利福尼亚州,阿卡迪亚",演员,nm0877504,https://img9.doubanio.com/view/celebrity/raw/public/p1511762507.24.jpg,Debra Turner (本名),,,,
1104978,基姆·卡拉思 Kym Karath,基姆·卡拉思,Kym Karath,女,狮子座,1958年08月04日,"美国,加利福尼亚州,洛杉矶",演员,nm0439001,https://img2.doubanio.com/view/celebrity/raw/public/p1416552334.02.jpg,Kimberly Karath (本名),,,,
1016726,安娜·李 Anna Lee,安娜·李,Anna Lee,女,摩羯座,,"英国,英格兰,肯特,Igtham",演员 / 配音,nm0496819,https://img9.doubanio.com/view/celebrity/raw/public/p1388914025.5.jpg,Joan Boniface Winnifrith (本名) / Queen of the Quota Quickies (昵称),,Robert Nathan（前夫） / Robert Stevenson（前夫） / George Stafford（前夫）,1913年01月02日 至 2004年05月14日,
1131691,波希娅·纳尔逊 Portia Nelson,波希娅·纳尔逊,Portia Nelson,女,双子座,,"美国,犹他州,布里格姆城",演员,nm0625675,https://img1.doubanio.com/view/celebrity/raw/public/p1511762694.29.jpg,Betty Mae Nelson (本名),,,1920年05月27日 至 2001年03月06日,
1158682,丹尼尔·特鲁希特 Daniel Truhitte,丹尼尔·特鲁希特,Daniel Truhitte,男,处女座,1943年09月10日,"美国,加利福尼亚州,萨克拉门托县",演员,nm0874159,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,Dan Truhitte,,,,
1149140,吉尔克里斯特·斯图尔特 Gilchrist Stuart,吉尔克里斯特·斯图尔特,Gilchrist Stuart,男,摩羯座,,"英国,伦敦",演员,nm0835698,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,Derek Grist (本名),,,1919年01月19日 至 1977年06月08日,
1134909,马妮·尼克松 Marni Nixon,马妮·尼克松,Marni Nixon,女,双鱼座,,"美国,加利福尼亚州,阿尔塔德纳",演员 / 配音,nm0633262,https://img1.doubanio.com/view/celebrity/raw/public/p1469527158.69.jpg,Margaret Nixon McEathron (本名),,,1930年02月22日 至 2016年07月24日,
1058497,埃瓦德妮·贝克 Evadne Baker,埃瓦德妮·贝克,Evadne Baker,,狮子座,,"南非,开普敦",演员,nm0048438,https://img9.doubanio.com/view/celebrity/raw/public/p1525331076.64.jpg,,埃文德娜·贝克,,1937年08月19日 至 1995年01月17日,
1120544,多丽丝·劳埃德 Doris Lloyd,多丽丝·劳埃德,Doris Lloyd,女,巨蟹座,,"英国,利物浦",演员 / 配音,nm0515967,https://img1.doubanio.com/view/celebrity/raw/public/p1409614166.67.jpg,Hessy Doris Lloyd (本名),,,1896年07月03日 至 1968年05月21日,
1054339,格特鲁德·阿斯特 Gertrude Astor,格特鲁德·阿斯特,Gertrude Astor,女,天蝎座,,"美国,俄亥俄州,雷克伍德",演员,nm0040090,https://img1.doubanio.com/view/celebrity/raw/public/p54839.jpg,Gertrude Aster,,,1887年11月09日 至 1977年11月09日,
1056325,弗兰克·贝克 Frank Baker,弗兰克·贝克,Frank Baker,男,天秤座,,"澳大利亚,维多利亚,墨尔本",演员,nm0048448,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,,,,1892年10月11日 至 1980年12月30日,
1100419,山姆·哈里斯 Sam Harris,山姆·哈里斯,Sam Harris,男,摩羯座,,"澳大利亚,悉尼",演员 / 配音,nm0365039,https://img9.doubanio.com/view/celebrity/raw/public/p57654.jpg,Major Sam Harris Ret. A.L.H. / Major Sam Harris / Samuel Harris,,,1877年01月11日 至 1969年10月22日,
1017048,多罗西·吉金斯 Dorothy Jeakins,多罗西·吉金斯,Dorothy Jeakins,,摩羯座,,"美国,加利福尼亚,圣地亚哥",服装 / 演员,nm0419820,https://img2.doubanio.com/view/personage/raw/public/c2c8c76a4fe735432f2f9f0f39b2c3a1.jpg,,,,1914年01月11日 至 1995年11月21日,
1142292,伯纳德·赛尔 Bernard Sell,伯纳德·赛尔,Bernard Sell,,处女座,,"英国,伦敦,埃德蒙顿",演员,nm0783251,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,Bernard Cecil Sell (本名),,,1908年09月17日 至 1993年05月23日,
1158266,诺尔曼·斯蒂凡斯 Norman Stevans,诺尔曼·斯蒂凡斯,Norman Stevans,,射手座,,"美国,纽约",演员,nm0828164,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,,,,1916年12月14日 至 1980年07月15日,
1322554,毕克 Ke Bi,毕克,Ke Bi,男,巨蟹座,,山东济南,配音 / 演员,nm3271949,https://img2.doubanio.com/view/celebrity/raw/public/p1566460140.52.jpg,,毕德泉 / 毕德全,,1931年07月21日 至 2001年03月23日,
1331563,李梓 Zi Li,李梓,Zi Li,女,摩羯座,,,配音,,https://img2.doubanio.com/view/personage/raw/public/699fa1b7a5fab9fb84f9ed55e614560e.jpg,,,,1930年12月23日 至 2014年01月05日,
1003481,米拉·库尼斯 Mila Kunis,米拉·库尼斯,Mila Kunis,,狮子座,1983年08月14日,"乌克兰,切尔诺夫策",演员 / 配音 / 化妆,nm0005109,https://img1.doubanio.com/view/celebrity/raw/public/p22320.jpg,Milena Markovna Kunis(本名),米娜·古妮丝 / 米拉·库妮丝,Ashton Kutcher(夫) / Wyatt Isabelle Kutcher(女),,
1036377,文森特·卡塞尔 Vincent Cassel,文森特·卡塞尔,Vincent Cassel,男,射手座,1966年11月23日,"法国,巴黎",演员 / 制片人 / 配音 / 导演 / 编剧,nm0001993,https://img2.doubanio.com/view/personage/raw/public/98e6d8e0b8ab82e8fd8a6687b6f72142.jpg,Vincent Crochon (本名) / Vinz (昵称),"文森特·卡索, 樊尚·卡塞尔, 云逊卡素, 文森·卡索, 凡松·卡塞",莫妮卡·贝鲁奇(前妻) / 让-皮埃尔·卡塞尔(父) / Cécile Cassel(妹) / Tina Kunakey(妻),,
1006998,芭芭拉·赫希 Barbara Hershey,芭芭拉·赫希,Barbara Hershey,女,水瓶座,1948年02月05日,"美国,加利福尼亚州,好莱坞",演员,nm0001347,https://img1.doubanio.com/view/celebrity/raw/public/p1456997908.7.jpg,Barbara Lynn Herzstein (本名),巴巴拉·赫尔希,Stephen Douglas(前夫),,
1312859,本杰明·米派德 Benjamin Millepied,本杰明·米派德,Benjamin Millepied,男,双子座,1977年06月10日,法国，吉伦特省波尔多市,演员 / 导演,nm1018521,https://img9.doubanio.com/view/celebrity/raw/public/p14035.jpg,Ben,,娜塔丽·波特曼(妻),,
1312747,克塞尼亚·索罗 Ksenia Solo,克塞尼亚·索罗,Ksenia Solo,女,天秤座,1987年10月11日,拉脱维亚,演员 / 导演,nm0989959,https://img1.doubanio.com/view/celebrity/raw/public/p1553963425.59.jpg,,小k，ks,,,
1040780,克里斯汀娜·安娜波 Kristina Anapau,克里斯汀娜·安娜波,Kristina Anapau,,天蝎座,1979年10月30日,"美国,夏威夷",演员 / 配音,nm0002936,https://img9.doubanio.com/view/celebrity/raw/public/p1612965472.04.jpg,Kristina Roper,,,,
1040740,詹妮特·蒙哥马利 Janet Montgomery,詹妮特·蒙哥马利,Janet Montgomery,女,天蝎座,1985年10月29日,"英国,英格兰,多塞特,伯恩茅斯",演员,nm2857778,https://img9.doubanio.com/view/celebrity/raw/public/p1402657778.25.jpg,,,Joe Fox（丈夫）,,
1018058,托比·海明威 Toby Hemingway,托比·海明威,Toby Hemingway,男,双子座,1983年05月28日,"英国,布赖顿",演员,nm1738172,https://img2.doubanio.com/view/celebrity/raw/public/p13393.jpg,,,,,
1313058,塞尔吉奥·托拉多 Sergio Torrado,塞尔吉奥·托拉多,Sergio Torrado,,,,,演员,nm4188838,https://img9.doubanio.com/view/celebrity/raw/public/p1477751676.45.jpg,,,,,
1123828,马克·马戈利斯 Mark Margolis,马克·马戈利斯,Mark Margolis,男,射手座,,"美国,宾夕法尼亚州,费城",演员 / 配音,nm0546797,https://img1.doubanio.com/view/personage/raw/public/5a9a19846511f405d54a4d7fb0260ea9.jpg,,,,1939年11月26日 至 2023年08月03日,
1153233,蒂娜·斯隆 Tina Sloan,蒂娜·斯隆,Tina Sloan,女,水瓶座,1943年02月01日,"美国,纽约,布朗克斯维尔",演员,nm0806022,https://img1.doubanio.com/view/celebrity/raw/public/p1513587754.79.jpg,,,,,
1313059,亚伯拉罕·阿罗诺夫斯基 Abraham Aronofsky,亚伯拉罕·阿罗诺夫斯基,Abraham Aronofsky,男,,,,演员,nm0036920,https://img9.doubanio.com/view/celebrity/raw/public/p1505704543.04.jpg,,阿夫拉姆·艾洛诺夫斯基,达伦·阿罗诺夫斯基(子) / 夏洛特·艾洛诺夫斯基(妻),,
1058032,夏洛特·阿罗诺夫斯基 Charlotte Aronofsky,夏洛特·阿罗诺夫斯基,Charlotte Aronofsky,女,水瓶座,1941年01月24日,"美国,纽约,布鲁克林",演员,nm0036921,https://img2.doubanio.com/view/celebrity/raw/public/p1513647177.02.jpg,Charlotte,,达伦·阿罗诺夫斯基(子) / 亚伯拉罕·阿罗诺夫斯基(夫),,
1313060,玛西娅·让·库尔茨 Marcia Jean Kurtz,玛西娅·让·库尔茨,Marcia Jean Kurtz,女,,,,演员,nm0476040,https://img1.doubanio.com/view/celebrity/raw/public/p1368963832.27.jpg,,,,,
1137328,肖恩·奥哈根 Shaun O&#39;Hagan,肖恩·奥哈根,Shaun O&#39;Hagan,男,狮子座,1969年07月24日,"美国,纽约,布鲁克林",演员,nm0641156,https://img9.doubanio.com/view/celebrity/raw/public/p1513587402.85.jpg,Shaun P. O'Hagan / Shaun O'Hagen,,,,
1093303,克里斯托弗·加廷 Christopher Gartin,克里斯托弗·加廷,Christopher Gartin,男,摩羯座,1968年01月12日,"美国,纽约",演员,nm0308651,https://img9.doubanio.com/view/celebrity/raw/public/p24794.jpg,Christopher Russell Gartin (本名),,,,
1328704,黛博拉·奥夫纳 Deborah Offner,黛博拉·奥夫纳,Deborah Offner,女,狮子座,1951年08月07日,"美国,华盛顿州,西雅图",演员,nm0644418,https://img2.doubanio.com/view/celebrity/raw/public/p1513587508.61.jpg,,,,,
1385860,斯坦利·B·赫尔曼 Stanley B. Herman,斯坦利·B·赫尔曼,Stanley B. Herman,男,,,,演员,nm0379221,https://img1.doubanio.com/view/celebrity/raw/public/p1513587555.17.jpg,,,,,
1084575,库尔特·弗勒曼 Kurt Froman,库尔特·弗勒曼,Kurt Froman,男,双鱼座,1976年03月11日,"美国,得克萨斯州沃思堡",演员,nm0296316,https://img2.doubanio.com/view/celebrity/raw/public/p1513587601.53.jpg,,,,,
1317270,帕特里克·赫辛格 Patrick Heusinger,帕特里克·赫辛格,Patrick Heusinger,男,,,,演员,nm1738176,https://img1.doubanio.com/view/celebrity/raw/public/p52770.jpg,,,,,
1352765,莎拉·海伊 Sarah Hay,莎拉·海伊,Sarah Hay,女,,,,演员,nm4188769,https://img2.doubanio.com/view/celebrity/raw/public/p1447755872.43.jpg,,,,,
1146783,坂本真绫 Maaya Sakamoto,坂本真绫,Maaya Sakamoto,女,白羊座,1980年03月31日,"日本,东京",配音 / 演员 / 音乐 / 其它,nm0757087,https://img1.doubanio.com/view/personage/raw/public/31b54c4c9eed9a88fa52df859bd416ca.jpg,Maya Sakamoto / 坂本 真綾,,铃村健一(夫),,
1027846,兰迪·奎德 Randy Quaid,兰迪·奎德,Randy Quaid,,天秤座,1950年10月01日,"美国,得克萨斯州,休斯敦",演员 / 配音 / 导演 / 制片人,nm0001642,https://img1.doubanio.com/view/celebrity/raw/public/p1591019020.77.jpg,Randall Rudy Quaid (本名),,,,
1041008,安娜·法瑞丝 Anna Faris,安娜·法瑞丝,Anna Faris,,射手座,1976年11月29日,"美国,马里兰州,巴尔的摩",演员 / 配音 / 制片人 / 编剧,nm0267506,https://img9.doubanio.com/view/celebrity/raw/public/p445.jpg,Anna Kay Faris (本名),安娜·凯·法里斯(全名) / 安娜·法里斯,Michael Barrett(丈夫) / Chris Pratt(前夫) /  Jack Pratt(子),,
1066615,格拉汉姆·贝克尔 Graham Beckel,格拉汉姆·贝克尔,Graham Beckel,男,摩羯座,1949年12月22日,"美国,康涅狄格州,旧莱姆",演员,nm0065320,https://img9.doubanio.com/view/celebrity/raw/public/p1521169508.55.jpg,Graham S. Beckel,,,,
1076076,斯科特·迈克尔·坎贝尔 Scott Michael Campbell,斯科特·迈克尔·坎贝尔,Scott Michael Campbell,男,狮子座,1971年08月14日,"美国,蒙大拿州,苏拉",演员 / 编剧 / 制片人,nm0132843,https://img9.doubanio.com/view/celebrity/raw/public/p5755.jpg,Scott M. Campbell / Scott Campbell,,,,
1225637,大卫·哈伯 David Harbour,大卫·哈伯,David Harbour,男,白羊座,1975年04月10日,"美国,纽约",演员 / 配音,nm1092086,https://img9.doubanio.com/view/celebrity/raw/public/p21214.jpg,,,Alison Sudol(前女友) / Lily Allen(妻子),,
1334661,罗伯塔·马克斯韦尔 Roberta Maxwell,罗伯塔·马克斯韦尔,Roberta Maxwell,女,双子座,1942年06月17日,"加拿大,多伦多",演员,nm0561809,https://img1.doubanio.com/view/celebrity/raw/public/p1521168767.28.jpg,,,,,
1117237,皮特·麦克罗比 Peter McRobbie,皮特·麦克罗比,Peter McRobbie,男,水瓶座,1943年01月31日,"英国,苏格兰",演员,nm0574513,https://img9.doubanio.com/view/celebrity/raw/public/p56644.jpg,,,,,
1218276,夏恩·希尔 Cheyenne Hill,夏恩·希尔,Cheyenne Hill,女,双子座,1991年06月16日,"加拿大,卡尔加里",演员,nm1344301,https://img2.doubanio.com/view/celebrity/raw/public/p1521168903.61.jpg,,,,,
1045020,布鲁克琳·普劳克斯 Brooklynn Proulx,布鲁克琳·普劳克斯,Brooklynn Proulx,,金牛座,1999年04月27日,加拿大,演员,nm1628077,https://img1.doubanio.com/view/celebrity/raw/public/p2788.jpg,Brooklynn Marie Proulx (本名),,,,
1390120,杰克·丘奇 Jake Church,杰克·丘奇,Jake Church,男,,,,演员,nm2106231,https://img9.doubanio.com/view/celebrity/raw/public/p1521169664.65.jpg,,,,,
1276623,罗德里戈·普列托 Rodrigo Prieto,罗德里戈·普列托,Rodrigo Prieto,男,天蝎座,1965年11月06日,墨西哥,摄影 / 导演 / 演员 / 编剧 / 副导演,nm0006509,https://img9.doubanio.com/view/celebrity/raw/public/p1357902639.66.jpg,,罗德里哥·普里亚沱,,,
1017919,乔什·卢卡斯 Josh Lucas,乔什·卢卡斯,Josh Lucas,,双子座,1971年06月20日,"美国,阿肯色州,小石城",演员 / 制片人,nm0524197,https://img1.doubanio.com/view/celebrity/raw/public/p19828.jpg,Joshua Lucas Easy Dent Maurer (本名),,Jessica Ciencin Henriquez（前妻）,,
1049679,乔·博恩瑟 Jon Bernthal,乔·博恩瑟,Jon Bernthal,男,处女座,1976年09月20日,"美国,华盛顿哥伦比亚特区",演员 / 配音 / 制片人,nm1256532,https://img9.doubanio.com/view/personage/raw/public/e9c48c5afa64ebe8ce8171c567ecd4b6.jpg,,乔·本恩瑟,Erin Angle(妻),,
1007105,玛丽萨·佩特罗 Marisa Petroro,玛丽萨·佩特罗,Marisa Petroro,,水瓶座,1972年02月11日,"美国,新泽西州,伊丽莎白",演员,nm0662475,https://img1.doubanio.com/view/celebrity/raw/public/p1552369123.57.jpg,Marisa Petroro (本名),,,,
1330689,凯特瑞娜·巴尔夫 Caitriona Balfe,凯特瑞娜·巴尔夫,Caitriona Balfe,女,天秤座,1979年10月04日,"爱尔兰,都柏林",演员 / 配音 / 制片人,nm1495520,https://img9.doubanio.com/view/celebrity/raw/public/p1381936178.76.jpg,Caitriona Balfe,凯翠欧娜·鲍弗,,,
1041216,雷·迈克金农 Ray McKinnon,雷·迈克金农,Ray McKinnon,,天蝎座,1957年11月15日,"美国,乔治亚州,阿德尔",演员 / 编剧 / 导演 / 制片人,nm0571964,https://img1.doubanio.com/view/celebrity/raw/public/p5670.jpg,"Raymond Wilkes ""Ray"" McKinnon(全名) / Raymond McKinnon",雷蒙德·威尔克斯·“雷”·麦金农(全名) / 雷·麦金农,Lisa Blount(亡妻),,
1274382,约翰·约瑟夫·菲尔德 JJ Feild,约翰·约瑟夫·菲尔德,JJ Feild,男,白羊座,1978年04月01日,"美国,科罗拉多州,博尔德",演员,nm0270625,https://img1.doubanio.com/view/celebrity/raw/public/p1392685185.8.jpg,John Joseph Feild,J·J·菲尔德,Reshad Feild (父) / Neve Campbell (女友),,
1032132,华莱士·朗翰 Wallace Langham,华莱士·朗翰,Wallace Langham,,双鱼座,1965年03月11日,"美国,得克萨斯州沃思堡",演员 / 配音 / 导演,nm0005120,https://img1.doubanio.com/view/personage/raw/public/9296506a4664cd7db84aa2805fcf291a.jpg,Wally Ward,,,,
1110782,乔纳森·拉帕格里拉 Jonathan LaPaglia,乔纳森·拉帕格里拉,Jonathan LaPaglia,男,处女座,1969年08月31日,"澳大利亚,南澳大利亚,阿德莱德",演员 / 导演,nm0487405,https://img2.doubanio.com/view/celebrity/raw/public/p44461.jpg,,,,,
